timestamp,cpu_percent,mem_usage_mb,mem_limit_mb,mem_percent
1784011943,0.00,19.91,31334.40,0.06
1784011946,0.00,19.91,31334.40,0.06
1784011949,0.00,19.91,31334.40,0.06
1784011953,0.00,19.91,31334.40,0.06
1784011956,0.00,19.91,31334.40,0.06
1784011959,0.00,19.91,31334.40,0.06
1784011962,0.00,19.91,31334.40,0.06
1784011965,0.00,19.91,31334.40,0.06
1784011968,0.00,19.91,31334.40,0.06
1784011971,0.00,19.91,31334.40,0.06
1784011974,0.00,19.91,31334.40,0.06
1784011977,0.00,19.91,31334.40,0.06
1784011980,0.00,19.91,31334.40,0.06
1784011984,0.00,19.91,31334.40,0.06
1784011987,0.00,19.91,31334.40,0.06
1784011990,0.00,19.91,31334.40,0.06
1784011993,0.00,19.91,31334.40,0.06
1784011996,0.00,19.91,31334.40,0.06
1784011999,0.00,19.91,31334.40,0.06
1784012002,0.00,19.91,31334.40,0.06
1784012005,0.00,19.91,31334.40,0.06
1784012008,0.00,19.91,31334.40,0.06
1784012011,0.00,19.91,31334.40,0.06
1784012014,0.00,19.91,31334.40,0.06
1784012017,0.00,19.91,31334.40,0.06
1784012020,0.00,19.91,31334.40,0.06
1784012024,0.00,19.91,31334.40,0.06
1784012027,0.00,19.91,31334.40,0.06
1784012030,0.00,19.91,31334.40,0.06
1784012033,0.00,19.91,31334.40,0.06
1784012036,0.00,19.91,31334.40,0.06
1784012039,0.00,19.91,31334.40,0.06
1784012042,0.00,19.91,31334.40,0.06
1784012045,0.00,19.91,31334.40,0.06
1784012048,0.00,19.91,31334.40,0.06
1784012051,0.00,19.91,31334.40,0.06
1784012054,0.00,19.91,31334.40,0.06
1784012057,0.00,19.91,31334.40,0.06
1784012060,0.00,19.91,31334.40,0.06
1784012064,0.00,19.91,31334.40,0.06
1784012067,0.00,19.91,31334.40,0.06
1784012070,0.00,19.91,31334.40,0.06
1784012073,0.00,19.91,31334.40,0.06
1784012076,0.00,19.91,31334.40,0.06
1784012079,0.00,19.91,31334.40,0.06
1784012082,0.00,19.91,31334.40,0.06
1784012085,0.00,19.91,31334.40,0.06
1784012088,0.00,19.91,31334.40,0.06
1784012091,0.00,19.91,31334.40,0.06
1784012094,0.00,19.91,31334.40,0.06
1784012097,0.00,19.91,31334.40,0.06
1784012100,0.00,19.91,31334.40,0.06
1784012103,0.00,19.91,31334.40,0.06
1784012107,0.00,19.91,31334.40,0.06
1784012110,0.00,19.91,31334.40,0.06
1784012113,0.00,19.91,31334.40,0.06
1784012116,0.00,19.91,31334.40,0.06
1784012119,0.00,19.91,31334.40,0.06
1784012122,0.00,19.91,31334.40,0.06
1784012125,0.00,19.91,31334.40,0.06
1784012128,0.00,19.91,31334.40,0.06
1784012131,0.00,19.91,31334.40,0.06
1784012134,0.00,19.91,31334.40,0.06
1784012137,0.00,19.91,31334.40,0.06
1784012140,0.00,19.91,31334.40,0.06
1784012144,0.00,19.91,31334.40,0.06
1784012147,0.00,19.91,31334.40,0.06
1784012150,0.00,19.91,31334.40,0.06
1784012153,0.00,19.91,31334.40,0.06
1784012156,0.00,19.91,31334.40,0.06
1784012159,0.00,19.91,31334.40,0.06
1784012162,0.00,19.91,31334.40,0.06
1784012165,0.00,19.91,31334.40,0.06
1784012168,0.00,19.91,31334.40,0.06
1784012171,0.00,19.91,31334.40,0.06
1784012174,0.00,19.91,31334.40,0.06
1784012178,0.00,19.91,31334.40,0.06
1784012181,0.00,19.91,31334.40,0.06
1784012184,0.00,19.91,31334.40,0.06
1784012187,0.00,19.91,31334.40,0.06
1784012190,0.00,19.91,31334.40,0.06
1784012193,0.00,19.91,31334.40,0.06
1784012196,0.00,19.91,31334.40,0.06
1784012199,0.00,19.91,31334.40,0.06
1784012202,0.00,19.91,31334.40,0.06
1784012205,0.00,19.91,31334.40,0.06
1784012209,0.00,19.91,31334.40,0.06
1784012212,0.00,19.91,31334.40,0.06
1784012215,0.00,19.91,31334.40,0.06
1784012218,0.00,19.91,31334.40,0.06
1784012221,0.00,19.91,31334.40,0.06
1784012224,0.00,19.91,31334.40,0.06
1784012227,0.00,19.91,31334.40,0.06
1784012230,0.00,19.91,31334.40,0.06
1784012233,0.00,19.91,31334.40,0.06
1784012236,0.00,19.91,31334.40,0.06
1784012239,0.00,19.91,31334.40,0.06
1784012243,0.00,19.91,31334.40,0.06
1784012246,0.00,19.91,31334.40,0.06
1784012249,0.00,19.91,31334.40,0.06
1784012252,0.00,19.91,31334.40,0.06
1784012255,0.00,19.91,31334.40,0.06
1784012258,0.00,19.91,31334.40,0.06
1784012261,0.00,19.91,31334.40,0.06
1784012264,0.00,19.91,31334.40,0.06
1784012267,0.00,19.91,31334.40,0.06
1784012270,0.00,19.91,31334.40,0.06
1784012273,0.00,19.91,31334.40,0.06
1784012276,0.00,19.91,31334.40,0.06
1784012280,0.00,19.91,31334.40,0.06
1784012283,0.00,19.91,31334.40,0.06
1784012286,0.00,19.91,31334.40,0.06
1784012289,0.00,19.91,31334.40,0.06
1784012292,0.00,19.91,31334.40,0.06
1784012295,0.00,19.91,31334.40,0.06
1784012298,0.00,19.91,31334.40,0.06
1784012301,0.00,19.91,31334.40,0.06
1784012304,0.00,19.91,31334.40,0.06
1784012307,0.00,19.91,31334.40,0.06
1784012310,0.00,19.91,31334.40,0.06
1784012314,0.00,19.91,31334.40,0.06
1784012317,0.00,19.91,31334.40,0.06
1784012320,0.00,19.91,31334.40,0.06
1784012323,0.00,19.91,31334.40,0.06
1784012326,0.00,19.91,31334.40,0.06
1784012329,0.00,19.91,31334.40,0.06
1784012332,0.00,19.91,31334.40,0.06
1784012335,0.00,19.91,31334.40,0.06
1784012338,0.00,19.91,31334.40,0.06
1784012341,0.00,19.91,31334.40,0.06
1784012345,0.00,19.91,31334.40,0.06
1784012348,0.00,19.91,31334.40,0.06
1784012351,0.00,19.91,31334.40,0.06
1784012354,0.00,19.91,31334.40,0.06
1784012357,0.00,19.91,31334.40,0.06
1784012360,0.00,19.91,31334.40,0.06
1784012363,0.00,19.91,31334.40,0.06
1784012366,0.00,19.91,31334.40,0.06
1784012369,0.00,19.91,31334.40,0.06
1784012373,0.00,19.91,31334.40,0.06
1784012376,0.00,19.91,31334.40,0.06
1784012379,0.00,19.91,31334.40,0.06
1784012382,0.00,19.91,31334.40,0.06
1784012385,0.00,19.91,31334.40,0.06
1784012388,0.00,19.91,31334.40,0.06
1784012391,0.00,19.91,31334.40,0.06
1784012394,0.00,19.91,31334.40,0.06
1784012397,0.00,19.91,31334.40,0.06
1784012401,0.00,19.91,31334.40,0.06
1784012404,0.00,19.91,31334.40,0.06
1784012407,0.00,19.91,31334.40,0.06
1784012410,0.00,19.91,31334.40,0.06
1784012413,0.00,19.91,31334.40,0.06
1784012416,0.00,19.91,31334.40,0.06
1784012419,0.00,19.91,31334.40,0.06
