timestamp,cpu_percent,mem_usage_mb,mem_limit_mb,mem_percent
1784015572,0.00,39.47,31334.40,0.13
1784015575,0.00,39.47,31334.40,0.13
1784015578,0.00,39.47,31334.40,0.13
1784015581,0.00,39.47,31334.40,0.13
1784015584,0.00,39.47,31334.40,0.13
1784015587,0.00,39.47,31334.40,0.13
1784015590,0.00,39.47,31334.40,0.13
1784015593,0.00,39.47,31334.40,0.13
1784015597,0.00,39.47,31334.40,0.13
1784015600,0.00,39.47,31334.40,0.13
1784015603,0.00,39.47,31334.40,0.13
1784015606,0.00,39.47,31334.40,0.13
1784015609,0.00,39.47,31334.40,0.13
1784015612,0.00,39.47,31334.40,0.13
1784015615,0.00,39.47,31334.40,0.13
1784015618,0.00,39.47,31334.40,0.13
1784015622,0.00,39.47,31334.40,0.13
1784015625,0.00,39.47,31334.40,0.13
1784015628,0.00,39.47,31334.40,0.13
1784015631,0.00,39.47,31334.40,0.13
1784015634,0.00,39.47,31334.40,0.13
1784015637,0.00,39.47,31334.40,0.13
1784015640,0.00,39.47,31334.40,0.13
1784015643,0.00,39.47,31334.40,0.13
1784015646,0.00,39.47,31334.40,0.13
1784015649,0.00,39.47,31334.40,0.13
1784015653,0.00,39.47,31334.40,0.13
1784015656,0.00,39.47,31334.40,0.13
1784015659,0.00,39.47,31334.40,0.13
1784015662,0.00,39.47,31334.40,0.13
1784015665,0.00,39.47,31334.40,0.13
1784015668,0.00,39.47,31334.40,0.13
1784015671,0.00,39.47,31334.40,0.13
1784015674,0.00,39.47,31334.40,0.13
1784015677,0.00,39.47,31334.40,0.13
1784015681,0.00,39.47,31334.40,0.13
1784015684,0.00,39.47,31334.40,0.13
1784015687,0.00,39.47,31334.40,0.13
1784015690,0.00,39.47,31334.40,0.13
1784015693,0.00,39.47,31334.40,0.13
1784015696,0.00,39.47,31334.40,0.13
1784015699,0.00,39.47,31334.40,0.13
1784015702,0.00,39.47,31334.40,0.13
1784015705,0.00,39.47,31334.40,0.13
1784015709,0.00,39.47,31334.40,0.13
1784015712,0.00,39.47,31334.40,0.13
1784015715,0.00,39.47,31334.40,0.13
1784015718,0.00,39.47,31334.40,0.13
1784015721,0.00,39.47,31334.40,0.13
1784015724,0.00,39.47,31334.40,0.13
1784015727,0.00,39.47,31334.40,0.13
1784015730,0.00,39.47,31334.40,0.13
1784015734,0.00,39.47,31334.40,0.13
1784015737,0.00,39.47,31334.40,0.13
1784015740,0.00,39.47,31334.40,0.13
1784015743,0.00,39.47,31334.40,0.13
1784015746,0.00,39.47,31334.40,0.13
1784015749,0.00,39.47,31334.40,0.13
1784015752,0.00,39.47,31334.40,0.13
1784015755,0.00,39.47,31334.40,0.13
1784015758,0.00,39.47,31334.40,0.13
1784015761,0.00,39.47,31334.40,0.13
